vehicle_id,timestamp,gps_latitude,gps_longitude,lidar_points,radar_objects,camera_objects,packet_drop_rate,packet_delivery_ratio,latency_ms,throughput_kbps,collision_detected,obstacle_detection_accuracy,decision_accuracy
1067,01/01/2025 00:18,37.84522206,-121.5906713,13075,49,24,0.271,0.884,23,933,0,0.91,0.8
1039,01/01/2025 00:18,37.76677683,-121.2880883,12596,14,35,0.081,0.882,16,892,0,0.79,0.84
1018,01/01/2025 00:18,37.76089073,-121.8413359,11421,5,24,0.048,0.737,228,970,0,0.97,0.9
1073,01/01/2025 00:18,37.76597386,-121.0378399,20062,43,28,0.214,0.765,288,569,0,0.95,0.87
1068,01/01/2025 00:18,37.92409981,-121.5070799,28200,32,44,0.164,0.703,71,953,0,0.87,0.91
1001,01/01/2025 00:18,37.84372039,-121.2350784,28257,49,14,0.079,0.995,280,303,1,0.72,0.81
1094,01/01/2025 00:18,37.38857421,-121.2980337,24979,23,18,0.261,0.763,276,849,0,0.87,0.93
1043,01/01/2025 00:18,37.47130248,-121.3192614,22225,34,39,0.086,0.944,102,239,0,0.82,0.7
1052,01/01/2025 00:18,37.60456327,-121.5799512,21434,24,33,0.019,0.934,35,787,0,0.92,0.76
1083,01/01/2025 00:18,37.4755997,-121.9576529,13973,24,13,0.005,0.912,56,721,0,0.78,0.99
1005,01/01/2025 00:18,37.29693706,-121.258553,20404,27,14,0.277,0.835,226,994,0,0.88,0.73
1042,01/01/2025 00:18,37.86115008,-121.0462228,17806,35,6,0.121,0.875,268,578,0,0.87,0.9
1018,01/01/2025 00:18,37.80344922,-121.4949716,13852,36,27,0.064,0.756,284,216,0,0.86,0.98
1017,01/01/2025 00:19,37.3898594,-121.0461682,12703,30,22,0.17,0.732,190,927,0,0.73,0.96
1029,01/01/2025 00:19,37.1146666,-121.4650993,26937,18,5,0.146,0.806,86,455,0,0.85,0.97
1070,01/01/2025 00:19,37.00486956,-121.8326306,23349,10,15,0.3,0.948,41,753,0,0.87,1
1016,01/01/2025 00:19,37.09244613,-121.7605347,19920,37,41,0.267,0.869,15,253,0,0.98,0.81
1052,01/01/2025 00:19,37.15474318,-121.1352819,12692,12,40,0.081,0.929,167,319,0,0.84,0.8
1067,01/01/2025 00:19,37.65779088,-121.3784712,22894,8,37,0.209,0.967,83,100,0,0.89,0.74
1063,01/01/2025 00:19,37.21961209,-121.5856069,21690,17,40,0.116,0.868,167,237,0,0.87,0.76
1002,01/01/2025 00:19,37.63482548,-121.2006134,15151,39,28,0.109,0.81,82,314,0,0.76,0.9
1024,01/01/2025 00:19,37.32832249,-121.3582909,21714,33,29,0.11,0.957,143,518,0,0.76,0.8
1029,01/01/2025 00:19,37.89505267,-121.1277148,12345,29,27,0.192,0.769,137,664,1,0.92,0.8
1035,01/01/2025 00:19,37.46907657,-121.029057,26765,38,26,0.161,0.707,246,480,0,0.86,0.89
1077,01/01/2025 00:19,37.67285028,-121.3487628,21746,15,37,0.227,0.715,221,747,0,0.97,0.73
1040,01/01/2025 00:19,37.46094687,-121.0292779,26341,42,23,0.046,0.875,218,613,0,0.97,0.72
1022,01/01/2025 00:19,37.9125388,-121.5296147,10607,33,38,0.128,0.968,11,503,0,0.79,0.94
1049,01/01/2025 00:19,37.68741068,-121.1600145,19494,49,27,0.258,0.869,19,268,0,0.73,0.94
1015,01/01/2025 00:19,37.64215844,-121.0935552,12277,26,30,0.001,0.823,70,974,0,0.8,0.82
1091,01/01/2025 00:19,37.59230089,-121.9548281,21625,38,26,0.187,0.873,10,128,0,0.72,0.88
1075,01/01/2025 00:19,37.98861152,-121.1349082,27733,15,7,0.236,0.901,299,930,0,0.93,0.77
1071,01/01/2025 00:19,37.68475768,-121.5913108,14826,32,8,0.115,0.928,248,997,0,0.74,0.81
1029,01/01/2025 00:19,37.75414018,-121.601771,16124,12,37,0.265,0.804,254,139,0,0.96,0.71
1059,01/01/2025 00:19,37.08171201,-121.2183906,15394,28,15,0.221,0.816,177,227,0,0.82,0.78
1060,01/01/2025 00:19,37.81422251,-121.7536666,21100,14,24,0.182,0.707,233,534,0,0.78,0.7
1005,01/01/2025 00:19,37.59671669,-121.9684703,11829,19,36,0.059,0.895,65,664,0,0.85,0.83
1038,01/01/2025 00:19,37.33666193,-121.7288439,29371,49,19,0.201,0.933,26,423,0,0.88,0.86
1004,01/01/2025 00:19,37.58169045,-121.3515596,19711,43,29,0.25,0.853,176,880,0,0.91,0.85
1002,01/01/2025 00:19,37.62555013,-121.0465711,12464,43,21,0.219,0.813,142,349,0,0.8,0.8
1073,01/01/2025 00:19,37.26018945,-121.604278,13839,25,26,0.172,0.8,232,767,1,0.99,0.76
1029,01/01/2025 00:19,37.43706467,-121.2024584,26961,40,38,0.214,0.894,27,395,0,0.83,0.84
1079,01/01/2025 00:19,37.72134741,-121.7994632,28426,40,37,0.293,0.799,78,718,0,0.95,0.96
1010,01/01/2025 00:19,37.22584806,-121.1480883,29306,24,29,0.003,0.88,71,328,0,0.71,0.99
1002,01/01/2025 00:19,37.83612534,-121.2345666,26185,17,18,0.199,0.978,103,248,0,0.93,0.79
1014,01/01/2025 00:19,37.07752651,-121.5518559,21673,6,34,0.238,0.799,155,562,0,0.87,0.99
1043,01/01/2025 00:19,37.58121778,-121.105134,18802,31,26,0.192,0.72,160,929,0,0.89,0.83
1053,01/01/2025 00:19,37.37968678,-121.9621319,29739,11,26,0.082,0.962,34,388,0,0.81,0.88
1000,01/01/2025 00:19,37.0533134,-121.2140999,10170,45,23,0.247,0.782,290,792,0,0.86,0.94
1012,01/01/2025 00:19,37.77448688,-121.9647975,26112,30,42,0.274,0.997,109,340,0,0.98,0.81
1062,01/01/2025 00:19,37.54654184,-121.1350039,18719,34,8,0.205,0.952,121,303,0,0.82,0.76
1055,01/01/2025 00:19,37.71532583,-121.8232211,19304,23,12,0.153,0.828,294,897,1,0.73,0.78
1038,01/01/2025 00:19,37.38012319,-121.9617179,14454,44,49,0.11,0.888,69,295,0,0.92,0.95
1038,01/01/2025 00:19,37.85962036,-121.6912138,20530,25,43,0.099,0.783,122,650,0,0.85,0.98
1066,01/01/2025 00:19,37.08370651,-121.8212617,19432,30,14,0.217,0.725,127,750,0,0.83,0.74
1029,01/01/2025 00:19,37.23335344,-121.3481739,13708,14,32,0.182,0.858,14,719,1,0.93,0.91
1040,01/01/2025 00:19,37.79460315,-121.5276377,23480,40,25,0.047,0.827,203,979,0,0.87,0.71
1089,01/01/2025 00:19,37.95467926,-121.8702573,18597,48,5,0.042,0.991,189,565,0,0.89,0.96
1010,01/01/2025 00:19,37.84644572,-121.0838626,21648,31,41,0.021,0.879,223,561,0,0.98,0.96
1069,01/01/2025 00:19,37.2308604,-121.6322057,20233,12,38,0.205,0.924,117,754,0,0.72,0.93
1075,01/01/2025 00:19,37.34853853,-121.7171587,22565,30,15,0.094,0.741,133,660,0,0.78,0.95
1079,01/01/2025 00:19,37.76549617,-121.301945,29743,5,20,0.006,0.917,177,517,0,0.97,0.88
1085,01/01/2025 00:19,37.94627196,-121.6064993,18918,27,43,0.101,0.717,198,314,0,0.94,0.74
1021,01/01/2025 00:19,37.28924731,-121.8544957,25005,13,18,0.25,0.884,296,582,0,0.76,0.97
1037,01/01/2025 00:19,37.38634211,-121.4176239,22281,35,5,0.074,0.952,98,296,0,0.75,0.74
1011,01/01/2025 00:19,37.0228725,-121.9696383,10338,11,35,0.19,0.845,34,317,0,0.95,0.77
1035,01/01/2025 00:19,37.50440187,-121.3728241,20650,13,48,0.132,0.765,105,237,0,0.87,0.83
1049,01/01/2025 00:19,37.08816174,-121.1324458,19113,11,47,0.165,0.833,131,690,0,0.96,0.85
1016,01/01/2025 00:19,37.08559293,-121.737983,22433,32,16,0.179,0.952,195,579,0,0.98,0.73
1031,01/01/2025 00:19,37.76131614,-121.14768,14187,38,31,0.136,0.914,70,909,0,0.72,0.93
1044,01/01/2025 00:19,37.3439199,-121.7549604,20058,20,21,0.017,0.882,23,443,0,0.99,0.74
1036,01/01/2025 00:19,37.93563975,-121.7975388,15712,14,20,0.17,0.908,143,391,0,0.91,0.9
1066,01/01/2025 00:19,37.71608357,-121.2846153,27069,28,5,0.119,0.95,128,656,0,0.95,0.84
1024,01/01/2025 00:19,37.29476224,-121.9344908,19756,14,34,0.06,0.746,32,435,0,0.89,0.94
1082,01/01/2025 00:20,37.68188202,-121.959365,13825,33,41,0.269,0.953,88,621,1,0.79,0.79
1048,01/01/2025 00:20,37.86559984,-121.5440165,12702,29,27,0.221,0.942,173,453,0,0.88,0.95
1042,01/01/2025 00:20,37.43603713,-121.9659068,13771,45,31,0.085,0.843,137,971,0,0.85,0.78
1018,01/01/2025 00:20,37.56177168,-121.5033211,12257,34,41,0.162,0.821,21,477,0,0.98,0.87
1079,01/01/2025 00:20,37.21748839,-121.3505719,16312,23,20,0.289,0.98,230,497,0,0.87,0.85
1025,01/01/2025 00:20,37.4022087,-121.771789,25986,35,28,0.074,0.946,74,296,0,0.71,0.81
1096,01/01/2025 00:20,37.57904935,-121.1011269,28222,34,32,0.284,0.997,234,629,0,0.91,0.7
1014,01/01/2025 00:20,37.6154783,-121.7997214,19515,38,34,0.205,0.893,193,988,0,0.72,0.82
1052,01/01/2025 00:20,37.72003439,-121.7625038,25921,32,30,0.162,0.709,30,537,0,0.98,0.74
1019,01/01/2025 00:20,37.95735319,-121.0869394,24601,23,28,0.295,0.746,199,363,0,0.85,0.77
1004,01/01/2025 00:20,37.83853737,-121.3124581,12681,15,35,0.1,0.946,30,450,0,0.99,0.91
1063,01/01/2025 00:20,37.85158723,-121.4713637,14970,32,29,0.083,0.892,100,719,0,0.71,0.87
1047,01/01/2025 00:20,37.55751203,-121.6698461,10019,10,6,0.102,0.759,11,671,0,0.86,0.86
1039,01/01/2025 00:20,37.1441735,-121.2309203,27176,21,11,0.225,0.704,159,437,0,0.77,0.87
1023,01/01/2025 00:20,37.63549202,-121.4116611,29673,41,27,0.101,0.779,18,240,0,0.89,0.74
1069,01/01/2025 00:20,37.40625831,-121.6580724,12474,31,33,0.031,0.741,181,328,0,0.85,0.75
1011,01/01/2025 00:20,37.03184081,-121.174027,28356,47,39,0.193,0.963,268,238,0,0.87,0.86
1003,01/01/2025 00:20,37.19485372,-121.205416,11713,40,34,0.067,0.965,225,358,0,0.81,0.82
1042,01/01/2025 00:20,37.75907439,-121.0591419,22342,5,33,0.001,0.953,137,683,0,0.72,0.84
1076,01/01/2025 00:20,37.63100519,-121.0051241,27292,20,35,0.06,0.728,139,820,0,0.73,0.96
1051,01/01/2025 00:20,37.97843154,-121.9884682,27584,8,46,0.246,0.741,152,924,0,0.96,0.76
1020,01/01/2025 00:20,37.92344564,-121.679879,13552,27,6,0.282,0.741,225,329,0,0.91,0.97
1068,01/01/2025 00:20,37.5942594,-121.8073529,29291,36,19,0.199,0.778,59,624,0,0.93,0.96
1012,01/01/2025 00:20,37.15494145,-121.7863937,25328,7,20,0.093,0.722,145,660,0,0.74,0.97
1001,01/01/2025 00:20,37.33634578,-121.1351842,20506,48,12,0.131,0.994,113,902,0,0.71,0.89
1005,01/01/2025 00:20,37.23301069,-121.02507,12678,25,32,0.058,0.957,190,912,0,0.71,0.96
1092,01/01/2025 00:20,37.47051629,-121.059932,14301,28,44,0.264,0.721,14,459,0,0.86,1
1022,01/01/2025 00:20,37.80057344,-121.303529,29027,19,21,0.2,0.743,209,747,0,0.85,0.84
1098,01/01/2025 00:20,37.8218484,-121.4450427,24056,15,18,0.025,0.779,183,950,1,0.73,0.96
1073,01/01/2025 00:20,37.17806572,-121.3619981,28503,7,25,0.11,0.933,48,781,0,0.8,0.97
1083,01/01/2025 00:20,37.54908768,-121.1443214,17762,23,31,0.161,0.914,297,731,1,0.86,0.79
1088,01/01/2025 00:20,37.67673264,-121.9929647,24127,47,25,0.239,0.889,135,178,0,0.9,0.83
1035,01/01/2025 00:20,37.39663161,-121.5717446,21339,12,36,0.276,0.974,26,857,0,0.94,0.87
1009,01/01/2025 00:20,37.90543661,-121.4934283,23200,38,20,0.04,0.711,260,418,0,0.89,0.8
1026,01/01/2025 00:20,37.35901908,-121.0765388,13360,38,32,0.25,0.748,137,554,0,0.71,0.8
1006,01/01/2025 00:20,37.4901348,-121.827924,26813,48,42,0.02,0.757,251,597,0,0.88,0.81
1049,01/01/2025 00:20,37.58683582,-121.2556439,16430,44,33,0.072,0.718,181,484,0,0.73,0.83
1020,01/01/2025 00:20,37.42735252,-121.075986,21186,42,40,0.006,0.885,101,158,0,0.87,0.78
1085,01/01/2025 00:20,37.96363512,-121.2359853,26631,30,28,0.019,0.763,185,176,0,0.81,0.84
1045,01/01/2025 00:20,37.76046535,-121.9897114,18509,7,25,0.01,0.845,231,928,0,0.79,0.93
1081,01/01/2025 00:20,37.82908357,-121.3405543,15035,36,43,0.044,0.906,24,353,0,0.84,0.89
1000,01/01/2025 00:20,37.75263026,-121.7904687,27100,47,12,0.263,0.879,175,886,0,0.81,0.81
1088,01/01/2025 00:20,37.58810674,-121.3948741,16821,47,32,0.085,0.787,183,156,0,0.95,0.75
1054,01/01/2025 00:20,37.0281641,-121.4288386,15936,14,22,0.144,0.824,239,162,0,0.77,0.95
1052,01/01/2025 00:20,37.76474338,-121.0429536,22608,14,23,0.146,0.802,188,549,0,0.74,0.85
1020,01/01/2025 00:20,37.6126942,-121.8097117,29722,15,23,0.299,0.956,171,505,0,0.95,0.99
1093,01/01/2025 00:20,37.08073264,-121.949492,10282,18,42,0.109,0.826,29,107,0,0.77,0.78
1031,01/01/2025 00:20,37.11858173,-121.3887234,22772,35,48,0.08,0.719,22,654,0,0.71,0.75
1098,01/01/2025 00:20,37.48119323,-121.6560633,23542,13,30,0.289,0.886,53,252,0,0.82,0.7
1013,01/01/2025 00:20,37.85283846,-121.2497855,19408,10,10,0.178,0.759,54,893,0,0.95,0.72
1038,01/01/2025 00:20,37.55374821,-121.0067851,12574,39,30,0.087,0.802,30,559,0,0.83,0.82
1041,01/01/2025 00:20,37.91961577,-121.598635,22113,38,32,0.086,0.798,55,870,0,0.84,0.76
1024,01/01/2025 00:20,37.81565259,-121.8481513,26362,47,48,0.026,0.722,268,888,0,0.71,0.71
1028,01/01/2025 00:20,37.63078363,-121.4458864,21608,22,36,0.167,0.985,223,552,0,0.91,0.77
1031,01/01/2025 00:20,37.3133621,-121.6538234,29712,27,38,0.217,0.864,102,751,0,0.8,0.92
1010,01/01/2025 00:20,37.85273374,-121.2053198,11825,34,49,0.142,0.747,231,126,0,0.92,0.92
1027,01/01/2025 00:20,37.65919329,-121.4656585,13647,7,41,0.265,0.867,157,347,0,0.82,0.74
1068,01/01/2025 00:20,37.55276534,-121.0918146,23131,19,29,0.145,0.835,159,996,0,0.86,0.98
1098,01/01/2025 00:20,37.50062336,-121.1618283,16331,41,26,0.104,0.803,92,270,0,0.88,0.75
1024,01/01/2025 00:20,37.21281216,-121.0858832,15798,47,35,0.075,0.842,41,281,0,0.76,0.73
1051,01/01/2025 00:21,37.01573869,-121.7009456,15868,7,10,0.073,0.901,252,665,0,0.79,0.75
1040,01/01/2025 00:21,37.71650699,-121.0972361,11089,19,35,0.095,0.76,35,535,0,0.88,0.74
1050,01/01/2025 00:21,37.91961059,-121.1335703,10287,7,5,0.298,0.861,273,728,0,0.95,0.89
1006,01/01/2025 00:21,37.18366224,-121.37299,19266,33,44,0.108,0.944,276,429,0,0.99,0.75
1032,01/01/2025 00:21,37.93472365,-121.0895607,25129,35,13,0.157,0.767,196,880,0,0.86,0.89
1041,01/01/2025 00:21,37.07191183,-121.9457629,28515,11,16,0.082,0.855,241,374,0,0.72,0.78
1090,01/01/2025 00:21,37.55246517,-121.2143704,15307,11,25,0.043,0.99,25,962,0,0.99,0.77
1084,01/01/2025 00:21,37.11555911,-121.8544886,12230,15,46,0.194,0.94,212,727,0,0.83,0.97
1056,01/01/2025 00:21,37.88910446,-121.6590932,12384,32,7,0.164,0.878,275,193,0,0.73,0.76
1090,01/01/2025 00:21,37.10324019,-121.2704161,21417,40,46,0.02,0.925,260,305,0,0.99,0.96
1088,01/01/2025 00:21,37.25105462,-121.7903161,22918,47,9,0.265,0.858,68,157,0,0.78,0.79
1085,01/01/2025 00:21,37.80593403,-121.7687952,26593,44,41,0.152,0.996,62,131,0,0.9,1
1010,01/01/2025 00:21,37.68848673,-121.7879529,14219,29,17,0.101,0.751,50,973,0,0.74,0.99
1069,01/01/2025 00:21,37.38812784,-121.5437616,17146,21,33,0.234,0.916,14,660,0,0.92,0.95
1066,01/01/2025 00:21,37.83676915,-121.919015,26973,42,32,0.034,0.702,12,713,0,0.99,0.96
1029,01/01/2025 00:21,37.63569994,-121.1134781,18324,25,29,0.142,0.738,81,968,0,1,0.95
1091,01/01/2025 00:21,37.25977748,-121.2702753,22502,24,14,0.165,0.917,293,753,1,0.74,0.89
1080,01/01/2025 00:21,37.74026937,-121.4864898,13839,14,38,0.233,0.928,175,145,0,0.93,0.94
1022,01/01/2025 00:21,37.33305972,-121.91579,15120,10,19,0.111,0.712,75,968,0,0.9,0.89
1050,01/01/2025 00:21,37.81573844,-121.8756722,18531,16,34,0.256,0.8,271,703,0,0.94,0.95
1097,01/01/2025 00:21,37.78159219,-121.9015324,17553,21,17,0.209,0.735,284,288,0,0.8,0.98
1084,01/01/2025 00:21,37.30851822,-121.9852506,29690,49,41,0.231,0.967,155,631,0,0.82,0.93
1004,01/01/2025 00:21,37.10365203,-121.3329088,11636,37,9,0.291,0.836,71,764,0,0.8,0.99
1049,01/01/2025 00:21,37.82078855,-121.4898502,13318,40,18,0.253,0.833,47,558,0,0.93,0.83
1043,01/01/2025 00:21,37.36444884,-121.6179359,22465,23,14,0.104,0.947,285,800,0,0.94,0.98
1014,01/01/2025 00:21,37.3253224,-121.6524664,14932,9,38,0.194,0.909,225,126,0,0.77,0.77
1001,01/01/2025 00:21,37.01819323,-121.5386134,27849,49,35,0.261,0.977,65,348,0,0.87,0.71
1023,01/01/2025 00:21,37.72587308,-121.5250392,23388,46,9,0.158,0.982,139,936,0,0.74,0.74
1053,01/01/2025 00:21,37.27406823,-121.8609228,14887,33,10,0.205,0.794,237,854,0,0.7,0.75
1009,01/01/2025 00:21,37.43587228,-121.4684653,21887,41,17,0.052,0.895,153,850,0,0.88,0.95
1083,01/01/2025 00:21,37.89979526,-121.9519725,12359,34,44,0.245,0.863,108,148,0,0.95,0.82
1034,01/01/2025 00:21,37.12530675,-121.0613536,29833,5,17,0.227,0.879,144,628,0,0.97,0.77
1040,01/01/2025 00:21,37.03803908,-121.2857819,12275,16,37,0.267,0.888,167,230,0,0.89,0.94
1046,01/01/2025 00:21,37.56050815,-121.9905416,20019,19,41,0.213,0.718,44,281,0,0.94,0.76
1084,01/01/2025 00:21,37.69985362,-121.7111683,28384,9,27,0.263,0.969,153,235,0,0.82,0.72
1029,01/01/2025 00:21,37.52817044,-121.0172784,20635,42,25,0.049,0.742,25,666,0,0.96,0.84
1092,01/01/2025 00:21,37.3395776,-121.9515432,20311,15,12,0.244,0.827,297,836,0,0.93,0.72
1098,01/01/2025 00:21,37.36143064,-121.8532746,24741,24,38,0.286,0.788,96,525,0,0.79,0.78
1037,01/01/2025 00:21,37.14964807,-121.5228852,13529,33,35,0.245,0.866,267,770,0,0.88,0.91
1025,01/01/2025 00:21,37.31171557,-121.6465507,26083,18,35,0.185,0.988,110,875,0,0.72,0.81
1019,01/01/2025 00:21,37.75888586,-121.0147688,19277,30,24,0.278,0.824,52,420,0,0.74,0.73
1035,01/01/2025 00:21,37.49914106,-121.460408,11471,38,39,0.028,0.881,223,104,0,0.98,0.82
1063,01/01/2025 00:21,37.89075763,-121.0588038,24363,14,6,0.005,0.742,27,470,0,0.7,0.85
1042,01/01/2025 00:21,37.16800156,-121.6231793,15976,31,28,0.29,0.839,134,586,0,0.76,0.78
1039,01/01/2025 00:21,37.44242263,-121.7279084,25856,48,15,0.205,0.975,200,232,0,0.74,0.75
1017,01/01/2025 00:21,37.70160796,-121.7115795,20755,45,8,0.034,0.98,119,133,0,0.91,0.93
1021,01/01/2025 00:21,37.27228771,-121.3634013,14953,45,30,0.102,0.864,96,850,1,0.73,0.72
1076,01/01/2025 00:21,37.26684607,-121.395986,17762,29,18,0.225,0.931,274,100,0,0.71,0.99
1078,01/01/2025 00:21,37.10560195,-121.4463988,17265,14,46,0.225,0.701,228,929,0,0.98,0.7
1015,01/01/2025 00:21,37.89293118,-121.8109297,23036,43,24,0.051,0.859,146,109,0,0.96,0.9
1088,01/01/2025 00:21,37.17252878,-121.7365541,29304,36,40,0.141,0.92,154,905,0,0.81,0.74
1002,01/01/2025 00:21,37.97012705,-121.7108833,29353,38,29,0.242,0.799,270,945,0,0.73,0.86
1068,01/01/2025 00:21,37.44883784,-121.1337654,26491,27,43,0.29,0.97,219,619,1,0.9,0.76
1026,01/01/2025 00:21,37.98178551,-121.1826666,11381,37,14,0.187,0.934,161,764,1,0.96,0.71
1096,01/01/2025 00:21,37.0403534,-121.7949733,13421,36,39,0.191,0.931,168,192,0,0.99,0.96
1039,01/01/2025 00:21,37.56709309,-121.8535741,20981,26,9,0.141,0.706,200,533,0,0.74,0.83
1003,01/01/2025 00:21,37.6908389,-121.8978599,25180,26,8,0.162,0.755,163,416,0,0.88,0.78
1042,01/01/2025 00:21,37.51634903,-121.932362,24775,27,24,0.03,0.914,282,648,0,0.83,0.98
1051,01/01/2025 00:21,37.57010279,-121.0153798,21235,23,27,0.105,0.869,269,312,0,0.75,0.72
1051,01/01/2025 00:21,37.53840023,-121.1887063,24626,27,47,0.152,0.874,144,130,0,0.94,0.8
1065,01/01/2025 00:22,37.14945716,-121.9830719,14839,26,9,0.082,0.704,140,209,0,0.93,0.75
1061,01/01/2025 00:22,37.53190765,-121.9933744,12528,34,33,0.108,0.833,265,251,0,0.99,1
1082,01/01/2025 00:22,37.54172976,-121.3100803,15971,23,48,0.291,0.936,232,460,0,0.73,0.86
1062,01/01/2025 00:22,37.35558162,-121.688727,23426,26,33,0.002,0.899,69,440,0,0.77,0.94
1050,01/01/2025 00:22,37.60748351,-121.9010478,21680,5,36,0.091,0.872,263,600,0,0.95,0.75
1063,01/01/2025 00:22,37.4119041,-121.5359838,25198,38,26,0.175,0.909,53,550,0,0.82,0.79
1081,01/01/2025 00:22,37.75515487,-121.9811621,25460,30,49,0.084,0.955,228,579,1,0.84,0.89
1055,01/01/2025 00:22,37.03821012,-121.5751195,22114,8,47,0.203,0.955,32,289,0,0.88,0.75
1010,01/01/2025 00:22,37.00995091,-121.7624222,28464,49,48,0.09,0.837,198,745,0,0.82,0.85
1034,01/01/2025 00:22,37.52392094,-121.7351233,11575,16,11,0.191,0.792,158,150,0,0.71,0.98
1010,01/01/2025 00:22,37.98922303,-121.713769,20522,32,37,0.255,0.81,140,498,1,0.88,0.98
1032,01/01/2025 00:22,37.44546115,-121.6922967,28566,41,26,0.198,0.856,57,517,0,0.77,0.81
1065,01/01/2025 00:22,37.01187918,-121.9799577,10525,7,45,0.015,0.727,20,547,0,0.99,0.85
1000,01/01/2025 00:22,37.31710591,-121.4297948,23187,32,32,0.239,0.877,146,849,0,0.91,0.76
1032,01/01/2025 00:22,37.4672509,-121.45211,19841,33,25,0.064,0.836,216,175,0,0.95,0.99
1076,01/01/2025 00:22,37.90112924,-121.3491929,20063,24,40,0.19,0.928,188,352,0,0.99,0.86
1026,01/01/2025 00:22,37.12128242,-121.8400842,14517,6,8,0.194,0.782,225,821,0,0.72,0.76
1064,01/01/2025 00:22,37.92439014,-121.0051825,13071,41,47,0.241,0.72,32,764,0,0.74,0.95
1092,01/01/2025 00:22,37.94015333,-121.8641763,26530,5,10,0.152,0.968,299,801,0,0.94,0.83
1044,01/01/2025 00:22,37.64095725,-121.1884442,29739,40,23,0.113,0.72,204,677,0,0.97,0.89
1085,01/01/2025 00:22,37.22518275,-121.7796396,11875,48,15,0.155,0.978,215,440,0,0.7,0.95
1083,01/01/2025 00:22,37.5367083,-121.5609634,11871,46,21,0.164,0.849,163,634,0,0.98,0.79
1043,01/01/2025 00:22,37.81665044,-121.6757977,23644,22,22,0.246,0.717,202,126,0,0.84,0.87
1039,01/01/2025 00:22,37.35804702,-121.6922905,25776,13,17,0.062,0.738,102,416,0,0.84,0.72
1044,01/01/2025 00:22,37.90531172,-121.5134877,25746,41,45,0.254,0.86,21,219,0,0.96,0.77
1001,01/01/2025 00:22,37.08692255,-121.760372,21982,29,15,0.11,0.705,270,256,0,0.79,0.74
1040,01/01/2025 00:22,37.3071843,-121.4531439,18719,45,31,0.223,0.975,242,658,0,0.88,0.89
1051,01/01/2025 00:22,37.99319791,-121.7493178,18318,23,20,0.101,0.939,64,393,0,0.8,0.78
1016,01/01/2025 00:22,37.58387425,-121.0270826,25904,29,19,0.213,0.851,80,948,0,0.73,0.93
1049,01/01/2025 00:22,37.5903417,-121.7605896,20396,19,18,0.24,0.978,108,171,0,0.81,0.93
1040,01/01/2025 00:22,37.23987008,-121.2353778,25104,30,19,0.167,0.778,105,672,0,0.75,0.94
1004,01/01/2025 00:22,37.85755737,-121.5302828,20558,24,22,0.186,0.956,136,632,1,0.86,0.74
1051,01/01/2025 00:22,37.42908181,-121.9620811,15847,7,16,0.212,0.942,180,890,0,0.86,0.86
1047,01/01/2025 00:22,37.79353811,-121.8472966,20746,29,30,0.207,0.875,66,413,0,0.83,0.9
1089,01/01/2025 00:22,37.81068415,-121.0714389,21889,25,46,0.218,0.796,211,791,0,0.75,0.8
1012,01/01/2025 00:22,37.17485725,-121.1797149,10685,38,44,0.255,0.867,234,245,0,0.74,0.78
1054,01/01/2025 00:22,37.50178787,-121.8558514,23226,42,22,0.066,0.987,82,143,0,0.73,0.92
1033,01/01/2025 00:22,37.38399066,-121.9489489,16665,28,30,0.064,0.725,207,171,0,0.73,0.81
1054,01/01/2025 00:22,37.15484568,-121.8472905,20961,45,22,0.291,0.76,155,279,0,0.79,0.77
1093,01/01/2025 00:22,37.12339644,-121.416071,29156,29,5,0.255,0.893,207,443,0,0.7,0.87
1043,01/01/2025 00:22,37.04579952,-121.3664321,27469,5,20,0.178,0.904,106,620,0,0.72,0.89
1040,01/01/2025 00:22,37.70196348,-121.6210859,28354,33,41,0.002,0.749,234,576,0,0.84,0.93
1001,01/01/2025 00:22,37.78215065,-121.7191119,11224,36,25,0.256,0.942,13,144,0,0.75,0.71
1075,01/01/2025 00:22,37.47138876,-121.7930899,19831,5,12,0.225,0.979,222,939,0,0.78,0.75
1055,01/01/2025 00:22,37.56391948,-121.5611279,11836,39,6,0.287,0.724,37,295,0,0.81,0.93
1085,01/01/2025 00:22,37.26199578,-121.977439,21750,20,23,0.004,0.992,73,913,0,0.71,0.86
1012,01/01/2025 00:22,37.71480043,-121.9912938,15716,36,33,0.009,0.784,272,699,0,0.77,0.94
1047,01/01/2025 00:22,37.58395664,-121.2022327,21358,19,34,0.155,0.793,81,404,0,0.93,0.83
1088,01/01/2025 00:22,37.88231601,-121.4696415,21969,9,7,0.257,0.713,149,229,0,0.8,0.84
1039,01/01/2025 00:22,37.74614769,-121.2187883,27650,14,12,0.297,0.849,179,687,0,0.76,0.81
1059,01/01/2025 00:22,37.01893542,-121.8860734,10224,26,39,0.096,0.986,253,303,0,0.76,0.91
1036,01/01/2025 00:22,37.80984985,-121.1846678,23258,47,22,0.011,0.748,283,950,0,1,0.88
1020,01/01/2025 00:22,37.02712944,-121.0772619,26320,12,30,0.059,0.873,293,443,0,0.74,0.82
1017,01/01/2025 00:22,37.81384556,-121.4666265,12160,19,29,0.263,0.782,201,671,0,0.97,0.76
1082,01/01/2025 00:22,37.98726768,-121.894563,20930,24,12,0.14,0.706,105,414,0,0.72,0.7
