vehicle_id,timestamp,gps_latitude,gps_longitude,lidar_points,radar_objects,camera_objects,packet_drop_rate,packet_delivery_ratio,latency_ms,throughput_kbps,collision_detected,obstacle_detection_accuracy,decision_accuracy,modified_row_index,modified_column_name,timestamp 
1083,2025-01-01 00:21:30,37.89979526125344,-121.95197252380724,12359.0,34.0,44.0,0.245,0.863,108.0,148.0,0.0,0.95,0.82,1290,,01/01/2025 00:21:30
1034,2025-01-01 00:21:31,37.12530675033414,-121.06135360944828,29833.0,5.0,17.0,0.227,0.879,144.0,628.0,0.0,0.97,0.77,1291,,01/01/2025 00:21:31
1040,2025-01-01 00:21:32,37.03803907869271,-121.2857819255858,12275.0,16.0,37.0,0.267,0.888,167.0,230.0,0.0,0.89,0.94,1292,,01/01/2025 00:21:32
1046,2025-01-01 00:21:33,37.5605081486467,-121.990541571489,20019.0,19.0,41.0,0.213,0.718,44.0,281.0,0.0,0.94,0.76,1293,,01/01/2025 00:21:33
1084,2025-01-01 00:21:34,37.699853624162536,-121.7111683488551,28384.0,9.0,27.0,0.263,0.969,153.0,235.0,0.0,0.82,0.72,1294,,01/01/2025 00:21:34
1029,2025-01-01 00:21:35,37.528170440969234,-121.01727841772868,20635.0,42.0,25.0,0.049,0.742,25.0,666.0,0.0,0.96,0.84,1295,,01/01/2025 00:21:35
1092,2025-01-01 00:21:36,37.33957759759196,-121.95154317934822,20311.0,15.0,12.0,0.244,0.827,297.0,836.0,0.0,0.93,0.72,1296,,01/01/2025 00:21:36
1098,2025-01-01 00:21:37,37.36143063506941,-121.8532745880184,24741.0,24.0,38.0,0.286,0.788,96.0,525.0,0.0,0.79,0.78,1297,,01/01/2025 00:21:37
1037,2025-01-01 00:21:38,37.14964806810257,-121.5228851897878,13529.0,33.0,35.0,0.245,0.866,267.0,770.0,0.0,0.88,0.91,1298,,01/01/2025 00:21:38
1025,2025-01-01 00:21:39,37.31171556799342,-121.6465506552626,26083.0,18.0,35.0,0.185,0.988,110.0,875.0,0.0,0.72,0.81,1299,,01/01/2025 00:21:39
1019,2025-01-01 00:21:40,37.758885859642746,-121.01476881207064,19277.0,30.0,24.0,0.278,0.824,52.0,420.0,0.0,0.74,0.73,1300,,01/01/2025 00:21:40
1035,2025-01-01 00:21:41,37.49914106003891,-121.46040804764198,11471.0,38.0,39.0,0.028,0.881,223.0,104.0,0.0,0.98,0.82,1301,,01/01/2025 00:21:41
1063,2025-01-01 00:21:42,37.89075762918912,-121.05880381802002,24363.0,14.0,6.0,0.005,0.742,27.0,,0.0,0.7,0.85,1302,throughput_kbps,01/01/2025 00:21:42
1042,2025-01-01 00:21:43,37.16800155542896,-121.62317932311018,15976.0,31.0,28.0,0.29,0.839,134.0,586.0,0.0,0.76,0.78,1303,,01/01/2025 00:21:43
1039,2025-01-01 00:21:44,37.44242263340605,-121.72790836543004,25856.0,48.0,15.0,0.205,0.975,200.0,232.0,0.0,0.74,0.75,1304,,01/01/2025 00:21:44
1017,2025-01-01 00:21:45,37.7016079595213,-121.71157954762909,20755.0,45.0,8.0,0.034,0.98,119.0,133.0,0.0,0.91,0.93,1305,,01/01/2025 00:21:45
1021,2025-01-01 00:21:46,37.27228771298493,-121.3634012513055,14953.0,45.0,30.0,0.102,0.864,96.0,850.0,1.0,0.73,0.72,1306,,01/01/2025 00:21:46
1076,2025-01-01 00:21:47,37.2668460717847,-121.39598598033947,17762.0,29.0,18.0,0.225,0.931,274.0,100.0,0.0,0.71,0.99,1307,,01/01/2025 00:21:47
1078,2025-01-01 00:21:48,37.10560194864159,-121.44639884789316,17265.0,14.0,46.0,0.225,0.701,228.0,929.0,0.0,0.98,,1308,decision_accuracy,01/01/2025 00:21:48
1015,2025-01-01 00:21:49,37.89293118282591,-121.81092971620878,23036.0,43.0,24.0,0.051,0.859,146.0,109.0,0.0,0.96,0.9,1309,,01/01/2025 00:21:49
1088,2025-01-01 00:21:50,37.17252877769956,-121.73655412545496,29304.0,36.0,40.0,0.141,0.92,154.0,905.0,0.0,0.81,0.74,1310,,01/01/2025 00:21:50
1002,2025-01-01 00:21:51,37.97012705349912,-121.7108833387636,29353.0,38.0,29.0,0.242,0.799,270.0,945.0,0.0,0.73,0.86,1311,,01/01/2025 00:21:51
1068,2025-01-01 00:21:52,37.448837838025504,-121.1337654472624,26491.0,,43.0,0.29,0.97,219.0,619.0,1.0,0.9,0.76,1312,radar_objects,01/01/2025 00:21:52
1026,2025-01-01 00:21:53,37.9817855077897,-121.18266662881884,11381.0,37.0,14.0,0.187,0.934,161.0,764.0,1.0,0.96,0.71,1313,,01/01/2025 00:21:53
1096,2025-01-01 00:21:54,37.04035340069768,-121.794973349884,13421.0,36.0,39.0,0.191,0.931,168.0,192.0,0.0,0.99,0.96,1314,,01/01/2025 00:21:54
1039,2025-01-01 00:21:55,37.56709308601392,-121.85357407642128,20981.0,26.0,9.0,0.141,0.706,200.0,533.0,0.0,0.74,0.83,1315,,01/01/2025 00:21:55
1003,2025-01-01 00:21:56,37.69083890371412,-121.89785991587254,25180.0,26.0,8.0,0.162,0.755,163.0,416.0,0.0,0.88,0.78,1316,,01/01/2025 00:21:56
1042,2025-01-01 00:21:57,37.51634902544008,-121.93236202709976,24775.0,27.0,24.0,0.03,0.914,282.0,648.0,0.0,0.83,0.98,1317,,01/01/2025 00:21:57
1051,2025-01-01 00:21:58,37.57010279446556,-121.01537979760748,21235.0,23.0,27.0,0.105,0.869,269.0,312.0,0.0,0.75,0.72,1318,,01/01/2025 00:21:58
1051,2025-01-01 00:21:59,37.538400229401816,-121.18870630733277,24626.0,27.0,47.0,0.152,0.874,144.0,130.0,0.0,0.94,0.8,1319,,01/01/2025 00:21:59
1065,2025-01-01 00:22:00,37.14945716091488,-121.98307192851824,14839.0,26.0,9.0,0.082,0.704,140.0,209.0,0.0,0.93,0.75,1320,,01/01/2025 00:22:00
1061,2025-01-01 00:22:01,37.53190765035353,-121.99337444902336,12528.0,34.0,33.0,0.108,0.833,265.0,251.0,0.0,0.99,1.0,1321,,01/01/2025 00:22:01
1082,2025-01-01 00:22:02,37.54172976263127,-121.31008034555424,15971.0,23.0,48.0,0.291,0.936,232.0,460.0,0.0,0.73,0.86,1322,,01/01/2025 00:22:02
1062,2025-01-01 00:22:03,37.355581616709735,-121.68872701165428,23426.0,26.0,33.0,0.002,0.899,69.0,440.0,0.0,0.77,0.94,1323,,01/01/2025 00:22:03
1050,2025-01-01 00:22:04,37.60748350566456,-121.90104779985884,21680.0,5.0,36.0,0.091,0.872,263.0,600.0,0.0,0.95,0.75,1324,,01/01/2025 00:22:04
1063,2025-01-01 00:22:05,37.41190410479357,-121.53598383537916,25198.0,38.0,26.0,0.175,0.909,53.0,550.0,0.0,0.82,0.79,1325,,01/01/2025 00:22:05
1081,2025-01-01 00:22:06,37.75515487479962,-121.98116206317373,25460.0,30.0,49.0,0.084,0.955,228.0,579.0,1.0,0.84,0.89,1326,,01/01/2025 00:22:06
1055,2025-01-01 00:22:07,37.03821012107676,-121.57511954108531,22114.0,8.0,47.0,0.203,0.955,32.0,289.0,0.0,0.88,0.75,1327,,01/01/2025 00:22:07
1010,2025-01-01 00:22:08,37.00995090697701,-121.7624221572178,28464.0,49.0,48.0,0.09,0.837,198.0,745.0,0.0,0.82,0.85,1328,,01/01/2025 00:22:08
1034,2025-01-01 00:22:09,37.523920940952486,-121.73512327962092,11575.0,16.0,11.0,0.191,0.792,158.0,150.0,0.0,0.71,0.98,1329,,01/01/2025 00:22:09
1010,2025-01-01 00:22:10,37.98922302733961,-121.71376896970123,20522.0,32.0,37.0,0.255,0.81,140.0,498.0,1.0,0.88,0.98,1330,,01/01/2025 00:22:10
1032,2025-01-01 00:22:11,37.44546115386828,-121.69229672700789,28566.0,41.0,26.0,0.198,0.856,57.0,517.0,0.0,0.77,0.81,1331,,01/01/2025 00:22:11
1065,2025-01-01 00:22:12,37.01187917995017,-121.97995766229958,10525.0,7.0,45.0,0.015,0.727,20.0,547.0,0.0,0.99,0.85,1332,,01/01/2025 00:22:12
1000,2025-01-01 00:22:13,37.31710591402099,-121.42979482667944,23187.0,32.0,32.0,0.239,0.877,146.0,849.0,0.0,0.91,0.76,1333,,01/01/2025 00:22:13
1032,2025-01-01 00:22:14,37.46725089598072,-121.45210995154314,19841.0,33.0,25.0,0.064,0.836,216.0,175.0,0.0,0.95,0.99,1334,,01/01/2025 00:22:14
1076,2025-01-01 00:22:15,37.90112924322149,-121.34919286955544,20063.0,24.0,40.0,0.19,0.928,188.0,352.0,0.0,0.99,0.86,1335,,01/01/2025 00:22:15
1026,2025-01-01 00:22:16,37.12128242364027,-121.84008419690348,14517.0,6.0,8.0,0.194,0.782,225.0,821.0,0.0,0.72,0.76,1336,,01/01/2025 00:22:16
1064,2025-01-01 00:22:17,37.92439014460089,-121.00518246715396,13071.0,41.0,47.0,0.241,0.72,32.0,764.0,0.0,0.74,0.95,1337,,01/01/2025 00:22:17
1092,2025-01-01 00:22:18,37.940153329141154,-121.86417626019409,26530.0,5.0,10.0,0.152,0.968,299.0,801.0,0.0,0.94,0.83,1338,,01/01/2025 00:22:18
1044,2025-01-01 00:22:19,37.64095724672316,-121.18844423883472,29739.0,40.0,23.0,0.113,0.72,204.0,677.0,0.0,0.97,0.89,1339,,01/01/2025 00:22:19
1085,2025-01-01 00:22:20,37.22518275424882,-121.77963961994928,11875.0,48.0,15.0,0.155,0.978,215.0,440.0,0.0,0.7,0.95,1340,,01/01/2025 00:22:20
1083,2025-01-01 00:22:21,37.53670830063924,-121.56096338665158,11871.0,,21.0,0.164,0.849,163.0,634.0,0.0,0.98,0.79,1341,radar_objects,01/01/2025 00:22:21
1043,2025-01-01 00:22:22,37.81665043662352,-121.67579768935732,23644.0,22.0,22.0,0.246,0.717,202.0,126.0,0.0,0.84,0.87,1342,,01/01/2025 00:22:22
1039,2025-01-01 00:22:23,37.35804702250778,-121.6922904918956,25776.0,13.0,17.0,0.062,0.738,102.0,416.0,0.0,0.84,0.72,1343,,01/01/2025 00:22:23
1044,2025-01-01 00:22:24,37.905311717286985,-121.51348769121914,25746.0,41.0,45.0,0.254,0.86,21.0,219.0,0.0,0.96,0.77,1344,,01/01/2025 00:22:24
1001,2025-01-01 00:22:25,37.08692255434152,-121.76037202189607,21982.0,29.0,15.0,0.11,0.705,270.0,256.0,0.0,0.79,0.74,1345,,01/01/2025 00:22:25
1040,2025-01-01 00:22:26,37.307184302975806,-121.45314389123102,18719.0,45.0,31.0,0.223,0.975,242.0,658.0,0.0,0.88,0.89,1346,,01/01/2025 00:22:26
1051,2025-01-01 00:22:27,37.99319791150279,-121.74931780666812,18318.0,23.0,20.0,0.101,0.939,64.0,393.0,0.0,0.8,0.78,1347,,01/01/2025 00:22:27
1016,2025-01-01 00:22:28,37.58387424931338,-121.0270826350754,25904.0,29.0,19.0,0.213,0.851,80.0,948.0,0.0,0.73,0.93,1348,,01/01/2025 00:22:28
1049,2025-01-01 00:22:29,37.59034170279666,-121.76058959481,20396.0,19.0,18.0,0.24,0.978,108.0,171.0,0.0,0.81,0.93,1349,,01/01/2025 00:22:29
1040,2025-01-01 00:22:30,37.23987007841684,-121.2353778117747,25104.0,30.0,19.0,0.167,0.778,105.0,672.0,0.0,0.75,0.94,1350,,01/01/2025 00:22:30
1004,2025-01-01 00:22:31,37.857557370152286,-121.53028281289362,20558.0,24.0,22.0,0.186,0.956,136.0,632.0,1.0,0.86,0.74,1351,,01/01/2025 00:22:31
1051,2025-01-01 00:22:32,37.42908180572673,-121.96208106151728,15847.0,7.0,16.0,0.212,0.942,180.0,890.0,0.0,0.86,0.86,1352,,01/01/2025 00:22:32
1047,2025-01-01 00:22:33,37.79353810606875,-121.847296552081,20746.0,29.0,30.0,0.207,0.875,66.0,413.0,0.0,0.83,0.9,1353,,01/01/2025 00:22:33
1089,2025-01-01 00:22:34,37.810684146326686,-121.07143886218856,21889.0,25.0,46.0,0.218,0.796,211.0,791.0,0.0,0.75,0.8,1354,,01/01/2025 00:22:34
1012,2025-01-01 00:22:35,37.17485725147481,-121.17971491514068,10685.0,38.0,44.0,0.255,0.867,234.0,245.0,0.0,0.74,0.78,1355,,01/01/2025 00:22:35
1054,2025-01-01 00:22:36,37.50178787330085,-121.85585135641723,23226.0,42.0,22.0,0.066,0.987,82.0,143.0,0.0,0.73,0.92,1356,,01/01/2025 00:22:36
1033,2025-01-01 00:22:37,37.38399065613769,-121.94894892305956,16665.0,28.0,30.0,0.064,0.725,207.0,171.0,0.0,0.73,0.81,1357,,01/01/2025 00:22:37
1054,2025-01-01 00:22:38,37.15484567746549,-121.8472905229838,20961.0,45.0,22.0,0.291,0.76,155.0,279.0,0.0,0.79,0.77,1358,,01/01/2025 00:22:38
1093,2025-01-01 00:22:39,37.12339643630177,-121.41607102313334,29156.0,29.0,5.0,0.255,0.893,207.0,443.0,0.0,0.7,0.87,1359,,01/01/2025 00:22:39
1043,2025-01-01 00:22:40,37.04579952135945,-121.36643211477606,27469.0,5.0,20.0,0.178,0.904,106.0,620.0,0.0,0.72,0.89,1360,,01/01/2025 00:22:40
1040,2025-01-01 00:22:41,37.70196347853861,-121.6210858687269,28354.0,33.0,41.0,0.002,0.749,234.0,576.0,0.0,0.84,0.93,1361,,01/01/2025 00:22:41
1001,2025-01-01 00:22:42,37.78215065214703,-121.7191119494809,11224.0,36.0,25.0,0.256,0.942,13.0,144.0,0.0,0.75,0.71,1362,,01/01/2025 00:22:42
1075,2025-01-01 00:22:43,37.47138876384184,-121.79308985702872,19831.0,5.0,12.0,0.225,0.979,222.0,939.0,0.0,0.78,0.75,1363,,01/01/2025 00:22:43
1055,2025-01-01 00:22:44,37.563919484826855,-121.56112787495096,11836.0,39.0,6.0,0.287,0.724,37.0,295.0,0.0,0.81,0.93,1364,,01/01/2025 00:22:44
1085,2025-01-01 00:22:45,37.26199577589063,-121.9774389801682,21750.0,20.0,23.0,0.004,0.992,73.0,913.0,0.0,0.71,0.86,1365,,01/01/2025 00:22:45
1012,2025-01-01 00:22:46,37.714800427734055,-121.99129380051303,15716.0,36.0,33.0,0.009,0.784,272.0,699.0,0.0,0.77,0.94,1366,,01/01/2025 00:22:46
1047,2025-01-01 00:22:47,37.58395664052032,-121.2022327470945,21358.0,19.0,34.0,0.155,0.793,81.0,404.0,0.0,0.93,0.83,1367,,01/01/2025 00:22:47
1088,2025-01-01 00:22:48,37.88231600993032,-121.46964151606662,21969.0,9.0,7.0,0.257,0.713,149.0,229.0,0.0,0.8,0.84,1368,,01/01/2025 00:22:48
1039,2025-01-01 00:22:49,37.74614768906644,-121.21878828333048,27650.0,14.0,12.0,0.297,0.849,179.0,687.0,0.0,0.76,0.81,1369,,01/01/2025 00:22:49
1059,2025-01-01 00:22:50,37.01893541761264,-121.88607342861631,10224.0,26.0,39.0,0.096,0.986,253.0,303.0,0.0,0.76,0.91,1370,,01/01/2025 00:22:50
1036,2025-01-01 00:22:51,37.80984985233499,-121.18466782611284,23258.0,47.0,22.0,0.011,0.748,283.0,950.0,0.0,1.0,0.88,1371,,01/01/2025 00:22:51
1020,2025-01-01 00:22:52,37.02712943660668,-121.07726190272628,26320.0,12.0,30.0,0.059,0.873,293.0,443.0,0.0,0.74,0.82,1372,,01/01/2025 00:22:52
1017,2025-01-01 00:22:53,37.813845556731366,-121.46662645145096,12160.0,19.0,29.0,0.263,0.782,201.0,671.0,0.0,0.97,0.76,1373,,01/01/2025 00:22:53
1082,2025-01-01 00:22:54,37.98726767612086,-121.89456295748784,20930.0,24.0,12.0,0.14,0.706,105.0,414.0,0.0,0.72,0.7,1374,,01/01/2025 00:22:54
1076,2025-01-01 00:22:55,37.48087854156757,-121.87675045262748,,29.0,22.0,0.256,0.996,68.0,124.0,0.0,0.96,0.73,1375,lidar_points,01/01/2025 00:22:55
1054,2025-01-01 00:22:56,37.226897630480586,-121.80581750843122,23640.0,16.0,28.0,0.133,0.915,95.0,499.0,1.0,0.85,0.73,1376,,01/01/2025 00:22:56
1088,2025-01-01 00:22:57,37.00957121916732,-121.81474046668886,25124.0,30.0,9.0,0.016,0.921,59.0,548.0,0.0,0.88,0.87,1377,,01/01/2025 00:22:57
1079,2025-01-01 00:22:58,37.15029300229157,-121.05512989017274,28222.0,8.0,30.0,0.185,0.899,206.0,353.0,0.0,0.77,0.93,1378,,01/01/2025 00:22:58
1062,2025-01-01 00:22:59,37.503782045920445,-121.19970534436588,11319.0,30.0,14.0,0.131,0.743,261.0,992.0,0.0,0.97,0.84,1379,,01/01/2025 00:22:59
1092,2025-01-01 00:23:00,37.80658584443528,-121.6818581755956,29074.0,14.0,15.0,0.147,0.762,208.0,515.0,0.0,0.88,0.82,1380,,01/01/2025 00:23:00
1059,2025-01-01 00:23:01,37.871478085794095,-121.18342319754326,25792.0,19.0,8.0,0.285,0.816,210.0,531.0,0.0,0.9,0.74,1381,,01/01/2025 00:23:01
1045,2025-01-01 00:23:02,37.68356089917902,-121.22786486190576,15400.0,9.0,14.0,,0.999,284.0,864.0,0.0,0.87,0.97,1382,packet_drop_rate,01/01/2025 00:23:02
1015,2025-01-01 00:23:03,37.0868209670705,-121.64473510806847,26081.0,36.0,41.0,0.239,0.902,245.0,924.0,0.0,0.74,0.92,1383,,01/01/2025 00:23:03
1085,2025-01-01 00:23:04,37.99134396129363,-121.97001498348,16267.0,36.0,16.0,0.018,0.833,27.0,331.0,0.0,0.95,0.83,1384,,01/01/2025 00:23:04
1043,2025-01-01 00:23:05,37.7471039863392,-121.99125498256932,16922.0,26.0,14.0,0.144,0.845,167.0,598.0,0.0,0.76,0.73,1385,,01/01/2025 00:23:05
1011,2025-01-01 00:23:06,37.42645716356039,-121.67437664727198,27501.0,26.0,16.0,0.176,0.977,61.0,219.0,0.0,0.79,0.95,1386,,01/01/2025 00:23:06
1063,2025-01-01 00:23:07,37.81367554416467,-121.95460460521288,25448.0,16.0,9.0,0.034,0.759,261.0,773.0,0.0,0.9,0.75,1387,,01/01/2025 00:23:07
1089,2025-01-01 00:23:08,37.58857290369191,-121.8789049578076,28634.0,15.0,47.0,0.091,0.796,154.0,789.0,0.0,0.73,0.9,1388,,01/01/2025 00:23:08
1027,2025-01-01 00:23:09,37.60278264254706,-121.74556048595952,16881.0,28.0,31.0,0.222,0.811,156.0,826.0,0.0,0.98,0.8,1389,,01/01/2025 00:23:09
1054,2025-01-01 00:23:10,37.97130223807292,-121.82097845835924,25447.0,47.0,37.0,0.055,0.969,193.0,703.0,0.0,0.74,0.96,1390,,01/01/2025 00:23:10
1027,2025-01-01 00:23:11,37.80112799405502,-121.85522757423364,20031.0,49.0,36.0,0.039,0.933,23.0,151.0,0.0,0.9,0.88,1391,,01/01/2025 00:23:11
1086,2025-01-01 00:23:12,37.2621507069218,-121.73785691065204,25519.0,45.0,9.0,0.09,0.877,281.0,693.0,0.0,0.89,0.77,1392,,01/01/2025 00:23:12
1093,2025-01-01 00:23:13,37.17515795381939,-121.26310779998693,17042.0,20.0,27.0,0.258,0.794,200.0,195.0,0.0,0.91,0.7,1393,,01/01/2025 00:23:13
1099,2025-01-01 00:23:14,37.17230874403823,-121.55556418537036,18313.0,20.0,28.0,0.229,0.761,88.0,673.0,0.0,0.83,0.76,1394,,01/01/2025 00:23:14
1037,2025-01-01 00:23:15,37.45450377601358,-121.33679918289316,29052.0,5.0,6.0,0.233,0.799,27.0,472.0,0.0,0.81,0.81,1395,,01/01/2025 00:23:15
1054,2025-01-01 00:23:16,37.38856377386624,-121.07123884748522,29703.0,27.0,34.0,0.097,0.979,232.0,283.0,0.0,0.99,0.91,1396,,01/01/2025 00:23:16
1013,2025-01-01 00:23:17,37.452761850925626,-121.99864545849567,11842.0,32.0,14.0,0.03,0.973,250.0,608.0,0.0,0.95,0.76,1397,,01/01/2025 00:23:17
1030,2025-01-01 00:23:18,37.06269766394224,-121.04875022658882,19681.0,36.0,5.0,0.01,0.827,49.0,401.0,0.0,0.85,0.78,1398,,01/01/2025 00:23:18
1062,2025-01-01 00:23:19,37.20207694815458,-121.7208602473186,24200.0,40.0,17.0,0.176,0.798,22.0,138.0,0.0,0.75,0.83,1399,,01/01/2025 00:23:19
1045,2025-01-01 00:23:20,37.797500915363536,-121.71249215651736,25885.0,41.0,40.0,0.211,0.965,247.0,650.0,0.0,0.97,0.71,1400,,01/01/2025 00:23:20
1075,2025-01-01 00:23:21,37.75760124270424,-121.37059092959372,29681.0,7.0,7.0,0.113,0.834,127.0,895.0,0.0,0.89,0.93,1401,,01/01/2025 00:23:21
1074,2025-01-01 00:23:22,37.39331174976304,-121.63914530411184,26207.0,17.0,48.0,0.159,0.712,106.0,776.0,0.0,0.74,0.72,1402,,01/01/2025 00:23:22
1003,2025-01-01 00:23:23,37.39046353786289,-121.9195419609314,15151.0,32.0,48.0,0.084,0.804,161.0,957.0,0.0,0.75,0.92,1403,,01/01/2025 00:23:23
1088,2025-01-01 00:23:24,37.883823208567,-121.28855242797871,12217.0,32.0,20.0,0.109,0.882,292.0,318.0,0.0,0.86,0.78,1404,,01/01/2025 00:23:24
1088,2025-01-01 00:23:25,37.181876538995546,-121.81681177310948,22921.0,49.0,18.0,0.219,0.983,147.0,591.0,0.0,0.85,0.84,1405,,01/01/2025 00:23:25
1019,2025-01-01 00:23:26,37.357214520101074,-121.07062812900617,14047.0,28.0,44.0,0.215,0.827,264.0,290.0,0.0,0.82,0.82,1406,,01/01/2025 00:23:26
1071,2025-01-01 00:23:27,37.763476004013135,-121.01213630183604,17078.0,17.0,49.0,0.008,0.772,22.0,348.0,0.0,0.83,0.78,1407,,01/01/2025 00:23:27
1023,2025-01-01 00:23:28,37.574586587572085,-121.81877639059915,24245.0,28.0,9.0,0.283,0.815,287.0,990.0,0.0,0.75,0.78,1408,,01/01/2025 00:23:28
1081,2025-01-01 00:23:29,37.06026447953988,-121.24631382140568,24015.0,9.0,29.0,0.081,0.717,158.0,510.0,1.0,0.78,0.98,1409,,01/01/2025 00:23:29
1037,2025-01-01 00:23:30,37.0118239060664,-121.00817650443322,21490.0,21.0,42.0,0.272,0.97,207.0,656.0,0.0,0.85,0.79,1410,,01/01/2025 00:23:30
1072,2025-01-01 00:23:31,37.01913444087855,-121.04469253412915,14315.0,16.0,33.0,0.154,0.71,272.0,990.0,0.0,0.72,0.75,1411,,01/01/2025 00:23:31
1023,2025-01-01 00:23:32,37.65598237264096,-121.4350851759604,24570.0,22.0,21.0,0.15,0.7,44.0,498.0,0.0,0.81,0.78,1412,,01/01/2025 00:23:32
1068,2025-01-01 00:23:33,37.62248958571506,-121.68797263143212,14924.0,37.0,13.0,0.135,0.884,103.0,979.0,0.0,0.76,0.91,1413,,01/01/2025 00:23:33
1047,2025-01-01 00:23:34,37.044511466481175,-121.98833632013717,21753.0,35.0,22.0,0.277,0.746,73.0,185.0,0.0,0.75,0.79,1414,,01/01/2025 00:23:34
1044,2025-01-01 00:23:35,37.131962812648126,-121.10176435516745,23133.0,38.0,16.0,0.062,0.789,263.0,398.0,0.0,0.74,0.75,1415,,01/01/2025 00:23:35
1076,2025-01-01 00:23:36,37.72255860655355,-121.96440525114548,29332.0,34.0,49.0,0.183,0.847,39.0,921.0,0.0,0.74,0.82,1416,,01/01/2025 00:23:36
1020,2025-01-01 00:23:37,37.3095898312904,-121.42357786161962,17724.0,49.0,43.0,0.095,0.938,67.0,762.0,0.0,0.75,0.74,1417,,01/01/2025 00:23:37
1072,2025-01-01 00:23:38,37.991685460856985,-121.8138505603771,23399.0,36.0,32.0,0.275,0.816,50.0,674.0,0.0,0.81,0.82,1418,,01/01/2025 00:23:38
1065,2025-01-01 00:23:39,37.31248465523245,-121.75801685990356,,14.0,36.0,0.051,0.987,79.0,713.0,0.0,0.73,0.96,1419,lidar_points,01/01/2025 00:23:39
1052,2025-01-01 00:23:40,37.33568699124347,-121.97664837678228,14901.0,35.0,24.0,0.203,0.836,220.0,811.0,0.0,0.97,0.81,1420,,01/01/2025 00:23:40
1064,2025-01-01 00:23:41,37.41947128091177,-121.96309369510683,16050.0,39.0,44.0,0.127,0.976,162.0,984.0,0.0,0.85,0.85,1421,,01/01/2025 00:23:41
1007,2025-01-01 00:23:42,37.8276562693553,-121.64979429924767,25296.0,19.0,5.0,0.198,0.836,297.0,778.0,0.0,0.85,0.94,1422,,01/01/2025 00:23:42
1087,2025-01-01 00:23:43,37.557291370119685,-121.1224399862308,12309.0,31.0,16.0,0.047,0.855,183.0,475.0,1.0,0.76,0.85,1423,,01/01/2025 00:23:43
1033,2025-01-01 00:23:44,37.85724573812456,-121.43416668753532,13397.0,31.0,26.0,0.118,0.987,277.0,161.0,0.0,0.96,0.71,1424,,01/01/2025 00:23:44
1009,2025-01-01 00:23:45,37.427207218018815,-121.4616935096612,19895.0,5.0,12.0,0.032,0.902,22.0,866.0,0.0,0.95,0.76,1425,,01/01/2025 00:23:45
1000,2025-01-01 00:23:46,37.60828077138746,-121.37969775802168,26345.0,16.0,16.0,0.291,0.745,206.0,986.0,0.0,0.71,0.97,1426,,01/01/2025 00:23:46
1034,2025-01-01 00:23:47,37.004619317851954,-121.46466632195028,16910.0,8.0,42.0,0.064,0.88,277.0,966.0,0.0,0.92,0.94,1427,,01/01/2025 00:23:47
1054,2025-01-01 00:23:48,37.57554779126503,-121.69575544630388,11058.0,27.0,28.0,0.298,0.768,27.0,793.0,0.0,0.76,0.93,1428,,01/01/2025 00:23:48
1025,2025-01-01 00:23:49,37.080522667738805,-121.1200296514106,23848.0,38.0,42.0,0.126,0.793,180.0,332.0,0.0,0.87,0.86,1429,,01/01/2025 00:23:49
1067,2025-01-01 00:23:50,37.19301375416619,-121.52439668428752,17760.0,27.0,43.0,0.021,0.951,263.0,433.0,0.0,0.96,0.81,1430,,01/01/2025 00:23:50
1094,2025-01-01 00:23:51,37.99753836582845,-121.24734826280098,14045.0,23.0,45.0,0.005,0.905,216.0,229.0,0.0,0.98,0.91,1431,,01/01/2025 00:23:51
1004,2025-01-01 00:23:52,37.63717975854759,-121.08795425080908,21586.0,24.0,32.0,0.18,0.786,242.0,348.0,0.0,0.76,0.9,1432,,01/01/2025 00:23:52
1086,2025-01-01 00:23:53,37.86925537636587,-121.99627269022888,20819.0,24.0,16.0,0.184,0.701,169.0,102.0,0.0,0.98,0.89,1433,,01/01/2025 00:23:53
1097,2025-01-01 00:23:54,37.05732519291874,-121.52186240627012,27250.0,33.0,35.0,0.157,0.859,78.0,933.0,0.0,0.72,0.85,1434,,01/01/2025 00:23:54
1078,2025-01-01 00:23:55,37.3845611362424,-121.39538429938504,25221.0,17.0,42.0,0.02,0.775,66.0,400.0,1.0,0.97,0.78,1435,,01/01/2025 00:23:55
1066,2025-01-01 00:23:56,37.86244092818435,-121.4976069895589,20158.0,32.0,42.0,0.099,0.708,199.0,497.0,1.0,0.93,0.83,1436,,01/01/2025 00:23:56
1018,2025-01-01 00:23:57,37.4107844978057,-121.09758426574464,24043.0,28.0,32.0,0.108,0.719,105.0,822.0,0.0,0.97,0.85,1437,,01/01/2025 00:23:57
1042,2025-01-01 00:23:58,37.25363018632172,-121.05995189159586,27066.0,26.0,13.0,0.211,0.902,168.0,848.0,0.0,0.81,0.76,1438,,01/01/2025 00:23:58
1038,2025-01-01 00:23:59,37.48098692165538,-121.86571045900988,12561.0,26.0,26.0,0.126,0.824,207.0,874.0,0.0,0.98,0.77,1439,,01/01/2025 00:23:59
1026,2025-01-01 00:24:00,37.47093945986581,-121.69753820872307,19260.0,44.0,11.0,0.172,0.779,62.0,102.0,0.0,0.95,0.94,1440,,01/01/2025 00:24:00
1021,2025-01-01 00:24:01,37.99068595282085,-121.73612029442342,27469.0,15.0,8.0,0.086,0.964,232.0,996.0,0.0,0.8,0.8,1441,,01/01/2025 00:24:01
